"STARTUP_ID","INDUSTRY1","INDUSTRY2","INDUSTRY3","TECHNOLOGY1","TECHNOLOGY2","TECHNOLOGY3","DESCRIPTION_PROVIDED","REGION_CODE","COUNTRY","DIGITAL_CATALOUGE","MENTOR_BENEFIT","MIGRATION_BENEFIT","FUNDRAISING_ACTIVE_FLAG","STAGE"
4125,"High Technology","Financial Services","Media and Entertainment","Big Data","Human Capital Management (HCM)","Governance, Risk, and Compliance Management","Y","EMEA","Italy","","","","N","Bootstrap (We don’t plan on raising venture capital)"
4126,"High Technology","","","Machine Learning","Artificial Intelligence","Software as a Service (SaaS)","Y","EMEA","Germany","","","","N","Bootstrap (We don’t plan on raising venture capital)"
4128,"High Technology","Education and Research","Professional Services","Artificial Intelligence","Software as a Service (SaaS)","Social","Y","LAD","Brazil","","","","N","Bootstrap (We don’t plan on raising venture capital)"
4133,"","","","","","","N","LAD","Chile","","","","N","Bootstrap (We don’t plan on raising venture capital)"
4134,"","","","","","","N","LAD","Argentina","","","","N","Bootstrap (We don’t plan on raising venture capital)"
4135,"Hospitality","","","Customer Experience (CX)","","","Y","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
4136,"","","","","","","N","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
5012,"Financial Services Banking","High Technology","Aerospace and Defense","Identity Management","Security","High Availability","Y","EMEA","Latvia","","","","N","Bootstrap (We don’t plan on raising venture capital)"
5014,"High Technology","","","Machine Learning","Artificial Intelligence","Big Data","Y","EMEA","Bosnia and Herzegovina","","","","N","Bootstrap (We don’t plan on raising venture capital)"
5016,"Consumer Goods","Healthcare","Retail","Customer Experience (CX)","Big Data","Customer Relationship Management (CRM)","Y","EMEA","United Kingdom","","","","N","Bootstrap (We don’t plan on raising venture capital)"
3743,"Media and Entertainment","","","Mobile","Marketing","Health Management Platform Health Engagement","Y","EMEA","Germany","","","","N","Bootstrap (We don’t plan on raising venture capital)"
3745,"Aerospace and Defense","Travel and Transportation","High Technology","Cloud Computing","Open Source","","Y","EMEA","France","","","","Y","Series A (Total raised $2M-10M)"
3746,"Education and Research","Professional Services","High Technology","Cloud","Blockchain","Machine Learning","Y","JAPAC","India","","","","N","Bootstrap (We don’t plan on raising venture capital)"
3749,"","","","","","","N","JAPAC","Korea, Republic of","","","","N","Bootstrap (We don’t plan on raising venture capital)"
3752,"","","","","","","N","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
3753,"","","","","","","N","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
3754,"","","","","","","N","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
3756,"Professional Services","Industrial Manufacturing","Education and Research","Big Data","Business Intelligence","Artificial Intelligence","Y","LAD","Brazil","","","","N","Bootstrap (We don’t plan on raising venture capital)"
3757,"","","","","","","N","LAD","Brazil","","","","N","Bootstrap (We don’t plan on raising venture capital)"
3758,"High Technology","Financial Services","Retail","Platform as a Service (PaaS)","Developer Tools","Machine Learning","Y","LAD","Brazil","","","","N","Bootstrap (We don’t plan on raising venture capital)"
3759,"High Technology","","","Big Data","Internet of Things","Artificial Intelligence","Y","EMEA","United Kingdom","","","","N","Bootstrap (We don’t plan on raising venture capital)"
3760,"","","","","","","N","EMEA","United Kingdom","","","","N","Bootstrap (We don’t plan on raising venture capital)"
29961,"","","","","","","N","EMEA","Saudi Arabia","","","","",""
3414,"Communications","","","Talent Acquisition Cloud","","","Y","LAD","Brazil","","","","N","Bootstrap (We don’t plan on raising venture capital)"
23997,"","","","","","","N","EMEA","United Kingdom","","","","",""
3427,"","","","","","","N","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
3428,"Aerospace and Defense","Healthcare","Manufacturing","Engineered Systems","Artificial Intelligence","Software as a Service (SaaS)","Y","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
3429,"","","","","","","N","LAD","Chile","","","","N","Bootstrap (We don’t plan on raising venture capital)"
3430,"Engineering and Construction","","","Big Data","","","Y","LAD","Chile","","","","Y","Seed (Total raised $500K-2M)"
3431,"Media and Entertainment","Professional Services","","Cloud","Data Center","Software as a Service (SaaS)","Y","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
3432,"High Technology","","","Marketing","Customer Experience for Marketing","Business Analytics","Y","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
3433,"Higher Education","Education and Research","Primary and Secondary Education (K-12)","Open Source","Cloud Computing","","Y","LAD","Peru","","","","N","Bootstrap (We don’t plan on raising venture capital)"
3434,"","","","","","","N","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
3435,"","","","","","","N","EMEA","Germany","","","","N","Bootstrap (We don’t plan on raising venture capital)"
4684,"Education and Research","","","Cloud","","","Y","EMEA","Switzerland","","","","N","Bootstrap (We don’t plan on raising venture capital)"
4695,"","","","","","","N","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
4696,"High Technology","","","Cloud","Virtualization","Database","Y","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
4697,"","","","","","","N","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
4698,"","","","","","","N","LAD","Argentina","","","","N","Bootstrap (We don’t plan on raising venture capital)"
4706,"High Technology","Industrial Manufacturing","Media and Entertainment","Cloud","Machine Learning","Big Data","Y","NAS","Canada","","","","N","Bootstrap (We don’t plan on raising venture capital)"
4722,"","","","","","","N","LAD","Argentina","","","","N","Bootstrap (We don’t plan on raising venture capital)"
4723,"","","","","","","N","LAD","Argentina","","","","N","Bootstrap (We don’t plan on raising venture capital)"
4726,"Financial Services Capital Markets","","","Cloud","Infrastructure as a Service (IaaS)","","Y","EMEA","Saudi Arabia","","","","N","Bootstrap (We don’t plan on raising venture capital)"
4731,"Financial Services Capital Markets","Education and Research","","Financial Reporting","Business Analytics","Financials","Y","JAPAC","India","","","","N","Bootstrap (We don’t plan on raising venture capital)"
4137,"","","","","","","N","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
4141,"Retail","Consumer Goods","Professional Services","Business Intelligence","Software as a Service (SaaS)","Artificial Intelligence","Y","JAPAC","India","","","","N","Bootstrap (We don’t plan on raising venture capital)"
4146,"","","","","","","N","NAS","Canada","","","","N","Bootstrap (We don’t plan on raising venture capital)"
4283,"Media and Entertainment","","","Big Data","","","Y","LAD","Brazil","","","","N","Bootstrap (We don’t plan on raising venture capital)"
4285,"Retail","","","Big Data","Business Analytics","","Y","EMEA","Netherlands","","","","N","Bootstrap (We don’t plan on raising venture capital)"
3437,"","","","","","","N","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
3439,"High Technology","Aerospace and Defense","","Big Data","Cloud","Business Analytics","Y","JAPAC","India","","","","N","Bootstrap (We don’t plan on raising venture capital)"
3442,"","","","","","","N","LAD","Brazil","","","","N","Bootstrap (We don’t plan on raising venture capital)"
3443,"Education and Research","Retail","Consumer Goods","Customer Experience (CX)","Cloud","Software as a Service (SaaS)","Y","EMEA","Ireland","","","","N","Bootstrap (We don’t plan on raising venture capital)"
3444,"Financial Services","Financial Services Banking","","Cloud","Middleware","","Y","EMEA","Kenya","","","","N","Bootstrap (We don’t plan on raising venture capital)"
3445,"High Technology","","","Security","","","Y","EMEA","Armenia","","","","N","Bootstrap (We don’t plan on raising venture capital)"
27973,"","","","","","","N","EMEA","United Kingdom","","","","",""
3447,"","","","","","","N","EMEA","South Africa","","","","N","Bootstrap (We don’t plan on raising venture capital)"
3448,"Professional Services","","","Cloud","Business Analytics","","Y","LAD","Brazil","","","","N","Bootstrap (We don’t plan on raising venture capital)"
3449,"Financial Services","High Technology","Oil and Gas","Cloud","Enterprise Performance Management (EPM)","Enterprise Planning","Y","EMEA","United Kingdom","","","","N","Bootstrap (We don’t plan on raising venture capital)"
27974,"","","","","","","N","EMEA","Germany","","","","",""
27971,"Media and Entertainment","Research Organizations","","Internet of Things","Machine Learning","Big Data","Y","EMEA","Poland","","","","N","Pre-seed/angel (Raised up to $500k from friends, family, angels)"
30864,"","","","","","","N","NAS","United States of America","","","","",""
3450,"Manufacturing","High Technology","Aerospace and Defense","Artificial Intelligence","Product Value Chain","Data Integration","Y","EMEA","United Kingdom","","","","N","Bootstrap (We don’t plan on raising venture capital)"
29967,"High Technology","Healthcare","Public Sector","Security","Managed Cloud Services","Service","Y","JAPAC","Singapore","","","","N","Bootstrap (We don’t plan on raising venture capital)"
29968,"Healthcare","","","Blockchain","Machine Learning","Data Integration","Y","EMEA","Switzerland","","","","Y","Pre-seed/angel (Raised up to $500k from friends, family, angels)"
3501,"Public Sector","Travel and Transportation","Retail","Business Analytics","Artificial Intelligence","Machine Learning","Y","EMEA","Germany","","","","N","Bootstrap (We don’t plan on raising venture capital)"
3502,"High Technology","","","Cloud","","","Y","JAPAC","New Zealand","","","","N","Bootstrap (We don’t plan on raising venture capital)"
3503,"Financial Services","","","Financials","Blockchain","","Y","LAD","Brazil","","","","N","Bootstrap (We don’t plan on raising venture capital)"
30865,"High Technology","","","Artificial Intelligence","","","Y","NAS","United States of America","","","","Y","Seed (Total raised $500K-2M)"
30873,"Industrial Manufacturing","Automotive","Consumer Goods","Supply Chain Management (SCM)","Customer Experience for Commerce","Sustainability","Y","EMEA","United Kingdom","","","","Y","Pre-seed/angel (Raised up to $500k from friends, family, angels)"
29980,"Consumer Goods","Retail","Wholesale Distribution","Java Technology","Blockchain","Financial Management","Y","EMEA","Kenya","","","","Y","Pre-seed/angel (Raised up to $500k from friends, family, angels)"
3509,"","","","","","","N","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
